ms,sex,trait_1,trait_2,trait_3,trait_4,trait_5,trait_6,trait_7
1,female,1.741868077,0.788585013,0.388388037,0.499883345,0.989044034,1.437376774,0.879240684
1,female,1.778858673,0.736684794,0.384479723,0.473647867,0.985555657,1.373011823,0.607181341
0,female,1.76830037,0.883199054,0.334908181,0.439216942,1.147212082,1.351753772,1.026675287
0,female,1.745516347,0.798405969,0.373990409,0.433175926,1.07455862,1.375791154,1.02945888
0,female,1.796754793,0.907006849,0.440655446,0.487438686,1.17199371,1.492542165,0.944278224
0,female,1.75846286,0.873977741,0.376884435,0.45296439,1.023659466,1.263645718,0.779103034
0,female,1.79970746,0.925588669,0.213907669,0.353085034,1.087582988,1.315077745,0.638401633
0,female,1.73646783,0.845834531,0.193283061,0.426715321,1.023971992,1.299667028,0.893428032
0,female,1.852295437,0.910602698,0.3410667,0.750347778,1.074542982,1.555340238,0.909383033
0,female,1.793438606,0.968553228,0.49282195,0.578354391,1.294841459,1.429170094,1.352943647
0,female,1.806609157,0.832069797,0.517504947,0.462292679,1.203385454,1.343981811,1.116304034
0,female,1.830413368,0.924670896,0.44687919,0.703205252,1.063779073,1.568701808,1.028900359
1,female,1.808616091,0.877328743,0.290880184,0.441921496,1.048088451,1.342296889,0.789926198
0,female,1.803375679,0.954444496,0.33004073,0.59830058,1.24233241,1.502403087,0.926726721
0,female,1.787838894,0.943374874,0.434595019,0.420215748,1.025905267,1.393734333,0.853736277
0,female,1.758854375,0.790909794,0.266270377,0.464751513,1.01409534,1.331671363,0.892342405
1,female,1.772750543,0.87941538,0.320679956,0.298874975,0.977869484,1.159434333,0.65512812
1,female,1.720880893,0.850932414,0.213058401,0.520736232,0.951504499,1.291884917,0.837469793
0,female,1.776065219,0.930611685,0.31832044,0.647145584,1.03950796,1.411432947,0.588467288
0,female,1.828956486,1.014500588,0.465437894,0.41414623,1.141987575,1.464908217,0.967402574
1,female,1.755562533,0.78863699,0.371454625,0.468581609,1.030058242,1.37832204,0.886123046
0,male,1.719192369,0.807672795,0.297931468,0.580605455,0.794055097,1.315672626,0.114993447
0,male,1.676487357,0.79978947,0.510221332,0.597838937,0.822773081,1.389247656,0.107730493
1,male,1.74646288,0.868089986,0.501143144,0.596818835,0.821781138,1.497253408,0.333749657
1,male,1.695555236,0.755658723,0.449536571,0.395378978,0.84739258,1.416733221,0.311324975
0,male,1.721751508,0.770966487,0.590571064,0.710326882,0.987165389,1.511484916,0.284446198
0,male,1.68906833,0.910118429,0.473923491,0.493368921,0.920450205,1.334121533,0.170049981
0,male,1.715205101,0.70383046,0.382090983,0.546825275,0.810807035,1.244412399,0.015176512
1,male,1.570690408,0.630641101,0.280983205,0.405617394,0.652943138,1.209560843,0.08234904
0,male,1.688978612,0.879167375,0.076332046,0.467763821,0.788491879,1.393179862,0.124134722
0,male,1.72409335,0.975412117,0.419787679,0.514933245,0.900330146,1.4252634,0.224272106
1,male,1.681929828,0.857573727,0.311271621,0.299989533,0.893652645,1.345364689,0.273950212
1,male,1.695138179,0.861174791,0.537973891,0.715500644,0.9665739,1.552097608,0.328794371
1,male,1.657011603,0.697513305,0.504024676,0.44310338,0.882877894,1.263244669,0.326622254
0,male,1.697536276,0.815847684,0.374633826,0.513216167,0.848863108,1.415217603,0.099026118
1,male,1.702883476,0.751875297,0.501917711,0.465550133,0.944896498,1.396684054,0.312435559
0,male,1.682095406,1.027479001,0.454679027,0.548856638,0.93378413,1.43647038,0.213811143
0,male,1.696485397,0.916972889,0.371407573,0.482645477,0.89580156,1.353722977,0.198850296
0,male,1.699735293,0.830640162,0.46283255,0.505846466,0.842672607,1.456339152,0.146229617
1,male,1.693743014,0.791355363,0.405176406,0.55986919,0.754726145,1.435108522,0.13583706
1,male,1.673687857,0.78380302,0.452136429,0.510558479,0.97690893,1.479471144,0.392124377
1,male,1.640361761,0.747055104,0.288513595,0.480234814,0.660507569,1.362254626,0.169184665
1,male,1.651455426,0.827908404,0.345447241,0.453722887,0.769496962,1.391262882,0.15706101
0,male,1.641795351,0.694529958,0.420964356,0.352241446,0.76378217,1.299119092,0.062176309
1,male,1.718692364,0.813816503,0.399141967,0.473282212,0.790708407,1.362050333,0.137813165
0,male,1.713945788,0.792702328,0.405788352,0.638282576,1.017592603,1.475079508,0.390853173
1,male,1.701818809,0.8471416,0.357814313,0.449294521,0.730735319,1.327357969,0.144181432
0,male,1.694436777,0.892453485,0.29104494,0.532033313,0.81374747,1.337568717,0.059449442
1,male,1.719444649,1.035084537,0.319833154,0.689970668,0.772296644,1.465437114,0.293012814
0,male,1.68328065,0.844768298,0.435969131,0.418531174,0.796527471,1.356081235,0.06833684
1,male,1.728400857,0.828732512,0.464063551,0.768127266,0.857451169,1.454818968,0.417491526
0,male,1.706122354,0.75337373,0.347288921,0.605574687,0.916334089,1.457333585,0.233045977
1,male,1.639479935,0.731644344,0.222046001,0.387099742,0.823681209,1.33979733,0.282137052
1,male,1.710226696,0.762732769,0.51097473,0.642647594,0.825384287,1.482193756,0.258687189
0,male,1.709595313,0.853544206,0.298963617,0.670713834,0.784401176,1.475078072,0.171806595
1,male,1.725945374,0.945623353,0.487616713,0.675134613,0.830080754,1.501176292,0.269187192
1,male,1.6973077,0.813724327,0.385323337,0.470968882,0.868693343,1.333499806,0.267541899
1,male,1.669454969,0.72329295,0.42003988,0.502620556,0.791112527,1.342024006,0.134648798
0,male,1.774308396,0.869687474,0.382350878,0.734325417,1.051900395,1.447277797,0.355881672
0,male,1.687170046,0.889789099,0.355971445,0.60676858,0.80713493,1.375047559,0.164519434
1,male,1.678530103,0.66391582,0.3413373,0.432418163,0.745264804,1.303435633,0.139208987
1,male,1.701529818,0.880696351,0.371176993,0.538740011,0.932927486,1.495142154,0.248188257
1,male,1.708639049,0.736991217,0.361551307,0.642786341,0.821181435,1.302313044,0.082427092
1,male,1.775489098,0.835354716,0.377944782,0.804612203,0.844347269,1.500016544,0.239366947
0,male,1.685766055,0.799160911,0.550987655,0.724777422,0.962902275,1.56168149,0.319163345
1,male,1.745624272,0.771806018,0.406670904,0.711093473,0.812474883,1.403197707,0.133658529
1,male,1.709714532,0.873610286,0.499990668,0.474296024,0.84047545,1.377992674,0.222189405
1,male,1.692591305,0.966180165,0.140935905,0.606208341,0.733372182,1.455070401,0.150885137
1,male,1.688080559,0.860718899,0.322756496,0.556012072,0.750963283,1.300118163,0.138989177
1,male,1.709664818,0.96928864,0.401432486,0.473831208,0.804746323,1.403128528,0.145843664
0,male,1.73544804,0.80009501,0.266833114,0.632698513,0.875594095,1.435336642,0.098765795
0,male,1.685829251,0.783453587,0.373381403,0.562449117,0.787946189,1.381126429,0.143663038
0,male,1.65687761,0.747666264,0.350769777,0.555961432,0.693733301,1.373801484,0.055943532
1,male,1.655640457,0.754111666,0.413145556,0.488731095,0.757664854,1.404184799,0.153622722
1,male,1.706495968,0.871674257,0.405972443,0.52122792,0.868498512,1.419698074,0.165434017
0,male,1.757371075,0.987392417,0.593559888,0.741182311,1.004228074,1.490694239,0.328693066
0,male,1.712125662,0.951345326,0.456415113,0.555126947,0.854319234,1.414457069,0.106147382
0,male,1.754511322,0.78301258,0.231761172,0.685391068,0.81830696,1.426022601,0.10832106
0,male,1.676064946,0.873342639,0.28409427,0.435611651,0.813655287,1.303993281,0.007795994
1,male,1.701518606,0.863316982,0.383519348,0.649390929,1.017262342,1.54089116,0.470526167
1,male,1.707984102,0.899770693,0.459927875,0.75843032,0.754488686,1.490430411,0.288075906
1,male,1.784640692,0.932001157,0.314039703,0.725509454,0.891228691,1.426997072,0.337007202
0,male,1.672616739,0.796098522,0.235324437,0.384601659,0.86994645,1.32875993,0.174027138
0,male,1.657942517,0.895874996,0.342506214,0.591464496,0.753675588,1.393572324,0.10297607
1,male,1.703913421,0.872325377,0.487476504,0.274306666,0.917334094,1.174921074,0.271792322
0,male,1.750111442,0.892035071,0.509008072,0.719282002,0.972681824,1.524969515,0.331842173
0,male,1.719348314,0.883472638,0.57053773,0.46562396,0.981882079,1.405356993,0.233315741
0,male,1.708549291,0.833701467,0.418694666,0.489226853,0.847080003,1.366862492,0.084407501
0,male,1.744781716,0.999793741,0.236846241,0.361462352,0.833107461,1.358103206,0.102426901
0,male,1.676736944,0.791167632,0.405775936,0.532140212,0.828542168,1.36457272,0.142670976
0,male,1.652124643,0.806666615,0.432923317,0.428042321,0.80198807,1.185989157,0.109481646
1,male,1.710420512,0.761116333,0.444074278,0.760545805,0.890530686,1.476430247,0.385703633
1,male,1.718138482,0.921386656,0.239084015,0.581314723,0.891631573,1.452510681,0.32685808
0,male,1.699128693,0.885441251,0.500798967,0.684979137,0.880346643,1.411733052,0.1350751
1,male,1.694962708,0.831840617,0.329628801,0.656231149,0.809847155,1.35373639,0.187404716
1,male,1.700533091,0.866909417,0.35793626,0.412217686,0.851130769,1.315605529,0.064783135
1,male,1.658428475,0.724626968,0.207044478,0.432839007,0.81029218,1.29272083,0.093339617
1,male,1.686678837,0.802975435,0.24918842,0.295298026,0.886523864,1.293880222,0.240190488
1,male,1.642236986,0.831498557,0.298258961,0.665243944,0.850197833,1.497498765,0.264467553
0,male,1.665837402,0.766614561,0.351350536,0.629085329,0.845104556,1.410606416,0.057737542
1,male,1.683121526,0.741108118,0.320665262,0.533114074,0.726711008,1.42397875,0.161991254
1,male,1.733751269,0.900439944,0.336916739,0.584103402,0.948373968,1.447471796,0.340931737
1,male,1.701356525,0.811567611,0.139061534,0.56822656,0.801408765,1.431338426,0.200540886
0,male,1.662409244,0.728945325,0.314295946,0.536875721,0.841098251,1.32041505,0.047937476
1,male,1.645614574,0.714685084,0.370362912,0.450043422,0.868114941,1.272143358,0.258843013
0,male,1.690590822,0.869487523,0.429887587,0.343400524,0.93649631,1.200424961,0.272861177
0,male,1.676043714,0.739969798,0.434540345,0.557474979,0.787487588,1.408270429,0.097480326
1,male,1.750710285,0.75058374,0.380405816,0.538858049,0.841263344,1.455066817,0.214762559
1,male,1.658209379,0.791895231,0.489671619,0.48278983,0.806317891,1.379406628,0.182039409
1,male,1.727820701,0.84843694,0.525255089,0.676754552,0.8535775,1.461529311,0.313041087
0,male,1.670306974,0.735841259,0.392240875,0.593681556,0.799495075,1.412660265,0.124852229
0,male,1.727745843,0.833122573,0.355560766,0.457342082,0.912631503,1.165305179,0.244037939
1,male,1.732753076,0.872642235,0.335641106,0.339618295,0.906722865,1.329243026,0.227439667
1,male,1.664703769,0.771912393,0.469940166,0.396921256,0.973955389,1.405332634,0.429231079
0,male,1.656988221,0.679160239,0.339644347,0.458128004,0.832899344,1.151398886,0.015640881
0,male,1.680075795,0.728761125,0.520952954,0.857979336,0.861023582,1.443605544,0.170669876
0,male,1.710734333,0.864967549,0.442597892,0.750744033,0.895328143,1.455423746,0.269384745
0,male,1.75884619,0.948771812,0.235025282,0.627330642,0.933869493,1.496039011,0.220003644
0,male,1.622615336,0.660313387,0.28229346,0.426517422,0.684563117,1.233260187,0.021575135
0,male,1.71448137,0.798394288,0.516940187,0.428721704,0.96643757,1.283303813,0.280507693
0,male,1.65038127,0.756953679,0.358961226,0.511032023,0.799030763,1.243525454,0.097296759
1,male,1.712024615,0.772267244,0.458335746,0.611023398,0.863300843,1.455999089,0.273229704
0,male,1.666724505,0.812370924,0.190271141,0.504629335,0.823772431,1.329842595,0.113292857
0,male,1.709649369,0.869698317,0.258946962,0.498858284,0.875753545,1.337078959,0.128480657
1,male,1.684911017,0.79569905,0.474195769,0.634799178,0.881550715,1.386802018,0.183669187
1,male,1.743250355,0.778074759,0.355936075,0.674662041,0.960975126,1.478856164,0.402815733
0,male,1.709199269,0.836582933,0.403564697,0.523228871,0.719018902,1.310249069,0.112417969
1,male,1.693787055,0.756859748,0.547330739,0.510370144,0.893755122,1.291057523,0.328498254
1,male,1.739163744,0.827320726,0.249340653,0.545576802,0.89008353,1.38442945,0.211314103
1,male,1.717834003,0.94998461,0.424115092,0.528394307,0.858936034,1.47085476,0.376204231
1,male,1.73984026,0.770660159,0.58174154,0.849418503,0.949785456,1.547455339,0.408498554
0,male,1.692300199,0.854580705,0.405493916,0.599461754,0.845980724,1.34374133,0.180936541
0,male,1.729599403,0.846609694,0.367838939,0.572896753,0.896892677,1.421949214,0.167732542
0,male,1.633351843,0.76257256,0.413793675,0.414606914,0.802494847,1.332040056,0.053793807
1,male,1.714039279,0.913064333,0.403001406,0.763103757,0.885153165,1.40768445,0.219948296
0,male,1.689535113,0.760985696,0.387140723,0.655634844,0.712482423,1.357255764,0.095853873
1,male,1.686697125,0.818308924,0.563278296,0.74283908,0.996350265,1.53308632,0.351128675
1,male,1.758864425,0.762509549,0.282220258,0.527719562,0.956481671,1.36390263,0.207035332
1,male,1.651994118,0.70129896,0.412038791,0.591810704,0.833231862,1.417496946,0.285248927
0,male,1.675483932,0.841034345,0.337449674,0.450498016,0.77195388,1.282315497,0.044910351
1,male,1.710953772,0.873234356,0.354446878,0.798346379,0.927492305,1.517639945,0.329046686
1,male,1.716928534,0.812552174,0.333112633,0.595304554,1.005147566,1.397737104,0.34596852
1,female,1.772627547,0.881230154,0.317063703,0.417653932,0.996673757,1.255796347,0.681084311
0,female,1.796904214,0.883824783,0.41193565,0.605634505,1.153972624,1.536617344,0.931051798
1,female,1.792566537,0.814645765,0.251813991,0.31685821,0.946682451,1.25063658,0.526895188
0,female,1.795514047,0.901480446,0.27814901,0.393492367,1.019414859,1.3002272,0.740948939
0,female,1.787502412,0.949666666,0.449634634,0.421429268,1.077409501,1.474717916,1.015834787
1,female,1.811007642,0.900316836,0.314884573,0.570592688,1.007550009,1.418472562,0.608364609
1,female,1.818375362,0.863836856,0.528045206,0.644445939,1.103350059,1.564807234,0.97881732
0,female,1.737490357,0.781149618,0.397600674,0.354051119,1.116789974,1.385135013,0.841377395
0,female,1.771700387,0.807174542,0.219386691,0.515939085,1.05641709,1.352814835,0.717474664
0,female,1.766759463,0.915637538,0.299359035,0.68083282,0.957363587,1.423002932,0.750330973
0,female,1.764691663,0.929796576,0.431644117,0.422310791,0.958823577,1.439149334,0.785793439
0,female,1.776881747,0.878776998,0.140711668,0.451941445,1.011368102,1.406242794,0.631680941
1,female,1.813741545,0.935620373,0.494597092,0.47756645,1.086915744,1.487663869,1.030105186
0,female,1.781927364,0.889477925,0.38788028,0.544212305,1.034543605,1.325300182,1.218763053
1,female,1.739741595,0.723401621,0.304457659,0.233603592,1.012545897,1.094911485,0.766468049
0,female,1.826153309,0.847836132,0.384661821,0.646824031,1.106369559,1.455313535,0.749765606
0,female,1.732068681,0.777077899,0.405296695,0.522741649,1.023035642,1.303241954,0.676989727
1,female,1.808417499,0.836242603,0.492661695,0.502065741,1.046338296,1.43056513,1.088257521
0,female,1.75699815,0.845166838,0.388163941,0.326537239,1.056558834,1.286950835,0.874983491
0,female,1.741018103,0.773951953,0.293018524,0.431001558,0.971615824,1.201900134,0.731424296
0,female,1.749104594,0.902947646,0.264828576,0.390634189,0.972364508,1.251173339,0.708839787
1,female,1.783835405,0.731634359,0.311338556,0.544651993,0.892637771,1.294471786,0.541565906
0,female,1.783157834,0.870248368,0.364101418,0.408878685,1.073409748,1.363366049,1.130077524
1,female,1.825999223,0.920920323,0.479618442,0.42793127,1.194575324,1.443380377,0.973570806
1,female,1.784536395,0.809654518,0.235584196,0.612002394,1.173760605,1.522082177,0.915182718
1,female,1.783864608,0.932228534,0.375998798,0.401642549,1.116040933,1.261699483,1.019275454
1,female,1.812524826,0.876394111,0.311020189,0.596899005,1.098090282,1.445645429,1.191444957
0,female,1.749343442,0.834061922,0.367998439,0.45195041,1.048446062,1.405733754,0.93891706
0,female,1.740207119,0.916682148,0.249913424,0.37774348,0.932616484,1.237221796,0.814835575
0,female,1.755470522,0.847124732,0.170652601,0.35700606,0.834356352,1.102684105,0.474674285
1,female,1.774772335,0.793653444,0.276004926,0.574014831,1.000377147,1.404331216,0.542106467
0,female,1.763038173,0.870839919,0.372082566,0.394736143,1.135389757,1.268621245,0.870133827
1,female,1.781606249,0.816862795,0.420833382,0.459641805,0.994059278,1.332293299,0.721037316
0,female,1.792601174,0.97922901,0.434461284,0.265274419,1.091822034,1.355327984,1.037821918
1,female,1.777199159,0.886102669,0.443853403,0.427876465,1.148393795,1.244632801,0.815966238
0,female,1.805640154,0.988473641,0.287724329,0.462998213,1.121509323,1.308238607,0.674721325
1,female,1.796799085,0.858763787,0.474942065,0.567671334,1.11817252,1.479864076,1.051817718
0,female,1.781479013,1.10182411,0.327889577,0.536077548,0.991952439,1.403421307,0.650671902
1,female,1.781892085,0.812457546,0.422534723,0.363630288,1.0726583,1.399498947,0.888569071
1,female,1.750668402,0.807508726,0.402001512,0.332906733,0.998224579,1.292935293,0.712184119
0,female,1.767558799,0.878764098,0.18532254,0.307088106,1.034505362,1.243100571,0.730894497
0,female,1.747852996,0.900526784,0.275493002,0.473201109,0.918404456,1.302721568,0.460283113
1,female,1.778122243,0.832683522,0.481572767,0.322144067,0.991024643,1.350540295,0.849253989
0,female,1.782998249,0.897480223,0.474462026,0.579859468,1.199472217,1.549403627,1.337381165
0,female,1.780244901,0.892835121,0.233903045,0.593188129,1.107321044,1.465149795,0.67575345
1,female,1.787378196,0.890784561,0.317947995,0.558538113,1.044452319,1.479807295,0.767022705
0,female,1.78936098,0.9330514,0.416226112,0.390236685,1.115126694,1.460288027,0.781558261
1,female,1.791573336,0.976473796,0.468468507,0.550246818,1.255035959,1.39551508,1.171357063
0,female,1.814826714,0.89275106,0.28854358,0.543644459,1.129529444,1.422733645,0.772980894
